"Subject"	"1.a"	"1.b"	"1.c"	"1.d"	"1.e"	"2.a"	"2.b"	"2.c"	"2.d"	"2.e"	"2.f"	"2.g"	"2.h"	"Game.affect.distraction"	"Surprise"	"Suspected"	"Why "	"Entrant"	"Assignment"	"Entrant.1"	"Date"	"Time"	"RA"	"Station"	"Condition"	"Game.1"	"Game.2"	"Game.3"	"Game.4"	"Game.5"	"Game.6"	"Good.Session"	"Entrant.2"	"irritated"	"happy"	"angered"	"helpful"	"pleased"	"annoyed"	"knew.others"	"knew.partner"	"easy.nav"	"excited"	"engaged"	"challenging"	"stressful"	"violence"	"diff.nav"	"reflexes"	"satisfying"	"effective"	"difficult"	"good.fight"	"hard.control"	"mental.effort"	"comfort.control"	"exhausting"	"aggressed"	"enjoyed"	"often.played"	"FPS.experience"	"FPS.skill"	"mkb.experience"	"vg.freq"	"vg.cumul"	"gender"	"age"	"race"	"year"	"GPA"	"Entrant.3"	"A"	"B"	"C"	"D"	"E"	"F"	"Entrant.4"	"L2d4d"	"R2d4d"	"L_ring_length"	"L_ring_angle"	"L_index_length"	"L_index_angle"	"R_ring_length"	"R_ring_angle"	"R_index_length"	"R_index_angle"	"notes"	"coder"	"Violence"	"Difficulty"
"33"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"330"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"331"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"332"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"333"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"334"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"335"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"336"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"337"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"338"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"339"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"34"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"340"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"341"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"342"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"343"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"344"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"345"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"346"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"347"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"348"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"349"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"35"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	"0"	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Nonviolent"	"Easy"
"350"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"351"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"352"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"353"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"354"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"355"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"356"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"357"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"358"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"359"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"36"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"360"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"361"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"362"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"363"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"364"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"365"	2	2	2	2	2	2	2	2	2	2	2	2	2	"2"	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"366"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"367"	2	2	2	2	2	2	2	2	2	2	2	2	2	"2"	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"368"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"369"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"37"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"370"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"371"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"372"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"373"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"374"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"375"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Violent"	"Easy"
"376"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"377"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"378"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"379"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"38"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"380"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"381"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"382"	0	0	0	0	0	0	0	0	0	0	0	0	0	"0"	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"383"	0	0	0	0	0	0	0	0	0	0	0	0	0	"0"	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"384"	0	0	0	0	0	0	0	0	0	0	0	0	0	"0"	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"385"	0	0	0	0	0	0	0	0	0	0	0	0	0	"0"	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"386"	0	0	0	0	0	0	0	0	0	0	0	0	0	"0"	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"387"	0	0	0	0	0	0	0	0	0	0	0	0	0	"0"	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"388"	0	0	0	0	0	0	0	0	0	0	0	0	0	"0"	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"389"	0	0	0	0	0	0	0	0	0	0	0	0	0	"0"	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
